project,name,category,description,doap,download_page,homepage,license,programming_language,mailing_list,repository,bug_database,maintainer_name,maintainer_email,release_version,release_date
accumulo,Apache Accumulo,big-data,"The Apache Accumulo sorted, distributed key/value store is
      based on Google's BigTable design. It is built on top of Apache Hadoop,
      Apache Zookeeper, and Apache Thrift. It features a few novel improvements
      on the BigTable design in the form of cell-level access labels and a
      server-side programming mechanism that can modify key/value pairs at
      various points in the data management process.",https://accumulo.apache.org/doap/accumulo.rdf,https://accumulo.apache.org/downloads,https://accumulo.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,https://accumulo.apache.org/contact-us,['https://gitbox.apache.org/repos/asf/accumulo.git'],https://github.com/apache/accumulo/issues,Apache Accumulo PMC,mailto:dev@accumulo.apache.org,1.3.6,2012-07-06
accumulo,Apache Accumulo,big-data,"The Apache Accumulo sorted, distributed key/value store is
      based on Google's BigTable design. It is built on top of Apache Hadoop,
      Apache Zookeeper, and Apache Thrift. It features a few novel improvements
      on the BigTable design in the form of cell-level access labels and a
      server-side programming mechanism that can modify key/value pairs at
      various points in the data management process.",https://accumulo.apache.org/doap/accumulo.rdf,https://accumulo.apache.org/downloads,https://accumulo.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,https://accumulo.apache.org/contact-us,['https://gitbox.apache.org/repos/asf/accumulo.git'],https://github.com/apache/accumulo/issues,Apache Accumulo PMC,mailto:dev@accumulo.apache.org,1.4.1,2012-07-03
accumulo,Apache Accumulo,big-data,"The Apache Accumulo sorted, distributed key/value store is
      based on Google's BigTable design. It is built on top of Apache Hadoop,
      Apache Zookeeper, and Apache Thrift. It features a few novel improvements
      on the BigTable design in the form of cell-level access labels and a
      server-side programming mechanism that can modify key/value pairs at
      various points in the data management process.",https://accumulo.apache.org/doap/accumulo.rdf,https://accumulo.apache.org/downloads,https://accumulo.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,https://accumulo.apache.org/contact-us,['https://gitbox.apache.org/repos/asf/accumulo.git'],https://github.com/apache/accumulo/issues,Apache Accumulo PMC,mailto:dev@accumulo.apache.org,1.4.0,2012-03-30
accumulo,Apache Accumulo,big-data,"The Apache Accumulo sorted, distributed key/value store is
      based on Google's BigTable design. It is built on top of Apache Hadoop,
      Apache Zookeeper, and Apache Thrift. It features a few novel improvements
      on the BigTable design in the form of cell-level access labels and a
      server-side programming mechanism that can modify key/value pairs at
      various points in the data management process.",https://accumulo.apache.org/doap/accumulo.rdf,https://accumulo.apache.org/downloads,https://accumulo.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,https://accumulo.apache.org/contact-us,['https://gitbox.apache.org/repos/asf/accumulo.git'],https://github.com/apache/accumulo/issues,Apache Accumulo PMC,mailto:dev@accumulo.apache.org,1.3.5-incubating,2011-12-16
airavata,Apache Airavata,"network-server, cloud, big-data","Apache Airavata is a micro-service architecture based software framework for
            executing and managing computational jobs and workflows on distributed computing
            resources including local clusters, supercomputers, national grids, academic and
            commercial clouds. Airavata is dominantly used to build Web-based science gateways and
            assist to compose, manage, execute, and monitor large scale applications (wrapped as Web
            services) and workflows composed of these services.",https://svn.apache.org/repos/asf/airavata/airavata_doap.rdf,http://airavata.apache.org/about/downloads.html,http://airavata.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://airavata.apache.org/community/mailing-lists.html,['https://git.apache.org/repos/asf/airavata.git'],https://issues.apache.org/jira/browse/airavata,Suresh Marru,mailto:smarru@apache.org,0.11,2014-01-01
ambari,Apache Ambari,big-data,"Apache Ambari makes Hadoop cluster provisioning, managing, and monitoring dead simple.",http://ambari.apache.org/doap.rdf,,http://ambari.apache.org,http://usefulinc.com/doap/licenses/asl20,"Java, Python, JavaScript",http://ambari.apache.org/mail-lists.html,['https://git-wip-us.apache.org/repos/asf/ambari.git'],https://issues.apache.org/jira/browse/AMBARI,Yusaku Sako,mailto:yusaku@apache.org,1.5.0,2014-04-08
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.15,2024-08-29
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.14,2023-08-20
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.13,2023-01-10
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.12,2021-10-19
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.11,2021-07-13
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.9.16,2021-07-13
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.10,2021-04-17
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.9,2020-09-30
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.8,2020-05-13
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.9.15,2020-05-13
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.7,2019-09-05
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.6,2019-05-08
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.9.14,2019-03-17
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.5,2018-07-13
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.9.13,2018-07-13
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.4,2018-06-22
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.9.12,2018-06-22
ant,Apache Ant,build-management,Apache Ant is a Java-based build tool.,https://ant.apache.org/doap_Ant.rdf,http://ant.apache.org/bindownload.cgi,http://ant.apache.org,http://usefulinc.com/doap/licenses/asl20,Java,http://ant.apache.org/mail.html,['https://gitbox.apache.org/repos/asf/ant.git'],http://issues.apache.org/bugzilla/buglist.cgi?product=Ant,,,1.10.3,2018-03-27
